feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11
-1.6171122951727563,-0.07111756591412999,0.34139877547733183,-0.37676316696666073,0.8994611002165666,-1.2620575478587097,-1.5062069799723925,-0.5884904574677133,-1.2709251578493332,1.1669177366560628,1.9141182653990039,-1.447033363238623
0.026552480446695,0.7526688213387285,-0.4290929423641867,0.883593692544006,0.9726199640848014,0.07347005887012216,-0.3274813625518404,-0.19911259069242385,-0.6511979260756305,-1.8178524227060964,-1.1637885682690061,0.30161991937965593
0.049849844841452266,0.3272847856122786,0.7116072273263963,-0.1423856008657734,-0.20585418206879527,-2.4260285206547914,-0.5287290052162218,1.1075096663646506,1.1505908532442686,1.2018552341490207,-1.27494881476082,0.9910525021351838
-0.11768284914109699,0.7746472573450891,-1.8299727099711094,-0.492187335917445,0.6479202244188682,-0.06474940537156354,-1.184289003991533,0.33123651312850555,-0.9016267430932597,-0.6570284915271984,1.1141979735128287,-0.47534504729137395
-0.6249075454450487,-0.4900995132461166,0.1856357818471044,-0.15907931474520917,0.813314397354401,-0.4040162060748289,-0.48945333378121453,2.315237600777918,-1.351162111416673,1.4894338210948808,0.5762853821854782,-0.8367567944252721
-1.3251750629005281,-0.9089272224752721,0.5358863138611825,-1.0682498336649884,-0.5978441377618134,2.2510297027344133,-0.82743308075825,0.8604970404537245,-1.984399085789044,-1.932459682448274,0.1406559931397739,-0.16508012888810558
-2.0984658517551305,-1.9575548274523025,-1.3458363019176864,-0.5826238710399122,0.05410273637468927,-0.2547194010934162,-1.5547839475186118,-1.2769932737815086,2.0839898288795315,-0.21698815064999025,1.0862331092580182,-0.23719908605187512
0.766602683271693,0.1419986179744172,0.3121782668831724,1.5405453023711164,-0.4245725243698884,-0.37123805679733823,0.48079967211911484,-1.6572573235887853,-1.0015989210719978,0.11914790591678932,-2.44748017624158,-0.4032769228864197
0.3668331105657453,0.6330797985337181,0.20590769417393887,-0.5236926687825466,-0.6923322928892428,-0.23884137766157867,0.3864018361899011,-0.2709153701863454,0.5730289677439155,-1.7092607120532617,-1.0045458151860351,-2.430823876599932
-0.12847552264322432,0.28504895445787254,-1.0853297442936851,1.5641507237688694,1.1695185568743836,-0.15465227817690635,-1.2935247596018835,-0.3275765738666489,0.12554174092451423,-0.1093527840322725,0.6245272472697448,0.6219833594033791
-1.6536877073323972,0.19058850554459536,1.5117313563405173,-0.9164953835238133,-0.202031149247054,1.0720694582509138,-0.3037770901544458,0.1459339010536346,-2.1446642196009287,0.39978100722567494,0.361168467339488,-2.0335142739730427
-0.7772246684641992,0.12164174951006083,-0.05047072002797066,-0.7111697528162403,-0.888508396815057,0.9485055795221051,0.22755600686868788,0.6985883834775847,0.44995123023516703,-2.2809234279494945,-1.3342893103098816,1.1945908534560932
1.3851278992777574,0.7025924487766702,-0.8880947872386556,-0.8192652446457936,0.4183951415062115,0.09648701960817203,-0.744395092983731,-2.750260504564965,2.3488177830903636,0.8548472904826656,-1.8660711629161215,1.1747071720028992
-1.6898907820696527,0.7762516892592956,1.62973135786394,-1.2198428855471208,0.33997636020443733,1.0222910652694155,-0.3466907900921231,1.1357598024077868,1.749196571832719,-0.7655439071939538,-0.1610936260950245,-0.4257697321440884
-1.5371007753595944,-1.3077427600654912,1.113428515729542,-0.7271004245272743,0.08048842972038889,1.2276703966798814,0.7421061443988997,0.23944070766277212,-0.40947310676898024,1.8431961185556256,0.697958979361152,1.0414207100979034
0.14346473636405357,0.05412318060340053,0.010660135298887862,0.6229596676681386,-0.7813998550640244,-1.3264558911463915,0.567924515018424,-0.9838328030996987,0.6072685609878697,0.7556968070869003,-0.7065449257618548,2.0044985717069337
-0.28454498092501823,-1.351491323353569,0.446528847390364,0.4118225518304884,0.29754923982181725,0.1666074837400361,0.7278278714885967,0.266864282187014,0.5097117495043731,-0.18218521135204932,0.6322964308509138,-1.9793986735977076
0.4460804612921516,1.4451906455107142,-0.2912064383294638,0.5149160369467993,0.530537035907052,-0.13418748782832696,1.4805354086672273,-0.11715143498380162,0.0814386626691676,-0.9289756845980626,-1.1249164775459242,1.4806954493865458
0.11236929675339868,1.6969909402308099,-0.4346617079682867,-1.5969855970823625,0.33970627162869677,0.6622749790394016,-0.27291783998813535,-0.11824143838339096,0.5046000384451907,0.06461513980472325,0.6588125223271192,-1.0826989312602568
0.49038029788567644,0.6343686637604163,0.586884629052496,0.8085885901714446,0.7235272002803803,1.1247877969607483,-1.0091367839362184,1.039167525083796,-0.1701708372433786,-0.04079283051572961,1.0012777156679442,-1.634385812337099
1.689702761380642,0.6386659002836694,-0.32254756047775174,-0.2009972520936814,1.270070707136066,-0.018827984217559168,0.7452119143851305,0.13069488960079143,-0.6967031493458874,-0.5169585553628873,0.8395857041363695,-2.419442654788337
-1.9295147280389928,-0.19482030092265304,0.5808015524159459,-0.0816148973634871,-0.04756060375439289,1.9727737476672251,-0.3343278107812427,0.8910633842096741,-0.24240622905142978,-1.8511560400379399,-1.2441424522448101,-0.13815710943779294
-0.4589985685627173,0.7574753769111063,0.6140418599626408,-0.4158439766866558,0.01810304281361803,0.006688455516460697,-0.18345997858348942,-1.832767181385673,1.3673434457819804,0.7715941685977871,-0.4395150685885329,1.2101584340731761
0.2691672220188546,-0.9750856940089198,1.1511306379953234,1.0224100880157105,-0.308734502879245,1.2197710370504973,-0.26333341863804205,-0.8328104306781126,0.3752891662184215,-0.6409952410414589,0.7669635597327347,-0.03459733250505559
0.24523539336471387,0.4810275989130438,0.5691841188181722,-0.47733037745569384,-1.4371609400235918,-0.3462625975170608,-1.8583912492355745,-0.7622402262431283,0.1952762820136957,0.7041569596035793,0.389908116383898,0.9514948222919238
-0.6393085364746401,0.24418506492889674,0.04218910656852088,-0.9922247336932674,1.4470207084798417,0.09136490587020864,0.8424215270087088,1.3530484412248562,-0.08908384682498756,-0.42918160138274136,0.102139378235959,-0.8275282266492123
1.2945569040948728,-0.01283218256290514,-1.3995032028455106,-1.6300157569552154,1.2491694420383983,0.3572539297529403,1.013028843070174,-0.4992789582890049,-1.2509660696201221,0.09300476460610776,-1.1675461326208318,-0.1318504867329251
-1.1928874593019498,-0.7146131358263405,0.8052279717327336,0.5519168192887365,0.12159994270383602,0.1870804628413497,-0.5324863604453078,0.7023720832200628,-0.8858170378647655,-1.440258128906019,0.2489080992345448,-2.405609880799588
-1.3711782110766144,1.1038074112618736,0.09587580159521203,-0.9005078141346279,-0.4443597911253596,0.7271689327026547,-0.6653183558272974,-0.3474515333251855,-0.9117123485881602,-1.3628681141327788,-0.23951367678823932,1.7622279423124465
-0.4175760753384792,-1.5187770127128615,1.6969697773146744,-1.7007571022153203,0.5317753664105798,1.1813172996112475,0.6657831903737487,-0.7861138308961461,0.13448296746198227,-1.3601601786159994,0.8447600932926813,1.0514864970227964
0.1444527066453183,2.3775678670736595,-0.3834948392850097,-2.111390153029652,0.045261595845618945,0.30907366099421574,0.5813194382467238,-1.2318746692475933,-0.9812426302785368,-0.9814283837607213,0.4333161955391976,0.10484953918105896
-1.303941280363649,-0.17066555293597285,0.1815906788090692,-0.658397809732873,1.8329753472885646,0.1246310176332634,-0.6666505441821551,0.1749872475756268,-0.5838962932232009,-0.7159460429577501,1.8417405155185897,2.574955572187776
-0.2794107781208456,0.2169611330103665,-2.921968104458174,-1.6827897539812589,0.32185110266625816,0.05828580184663533,0.324136529550301,-1.1251952626949853,0.8620392799015668,1.2170755685936756,0.16911653983834535,0.7502977572887243
-0.3725955477169625,0.6484484041067318,0.6915128041611548,0.6410389483722462,0.9139379375988388,0.6279865567471369,-2.608959962591299,0.568796293320733,-1.0953764273336974,0.11630622372339132,-0.32421387387014383,2.0717569157210063
-1.1809362058970225,0.24714090245012443,0.4463042766403497,-0.8356684703576713,-1.736683296824411,-0.43580656400933804,1.2536337256765675,2.205458245177993,-1.0101551587237578,-1.4606323883813366,-0.9161096098884806,-0.09769971381083273
-1.501950797091525,-0.43013652532735924,-0.20900376976331117,0.6918495523953141,-0.05033808163012211,1.1015112975159913,0.4545513754583511,-0.5953992429621262,0.2818071850771563,1.4821527854057541,-1.1025954884588638,0.7645522157802925
0.04056656806820618,0.7943444624051271,2.094609902310216,-0.865487715932188,-0.4143673731543688,0.36216050952481127,-0.43142161558819175,0.8600657914785514,0.5944918450756315,0.018597570521531485,1.0136466014134675,1.096687565344266
0.29154909147296904,-0.7049320776538184,0.46996517819179917,-0.39134507750420194,0.2610604923267839,0.5242518709620335,0.7858387885453191,0.4663020943203045,0.17781325153163174,-1.1545676591805354,-1.5479487968364918,0.6475047441171264
-0.8740299072280245,-0.034463214574871275,0.711828903591495,0.29651602235312047,-0.3331455714920174,0.6210269504749648,-0.33061517868967133,0.6159314061035465,0.6542079058498725,-0.1785635881023355,1.1790099849666211,-1.2784225804176652
-0.7575550001913214,0.47927193091667375,-1.1179827632980162,0.23942492287458134,-0.5872215766549768,-0.08264630312597378,1.636353150843253,-0.9802621061098995,-1.3083543273432903,-1.6288854707444875,-0.6746116410357732,-0.2395347097033066
-1.6857386047334,-1.3619165459405278,-1.3024448646229958,-0.5171821496391652,1.1308055712827003,-1.0596546471086803,0.4270555064288546,0.4426083038605667,0.967996512379081,-0.16820500600342628,-0.23253344026012046,1.9090467601478316
-0.7219893635513858,0.5145835386827663,-0.1583417156373168,2.0045904118666873,-0.9167023519888432,-0.38835849520164734,-0.02478976455083451,-0.8022136132827838,-1.416352183922635,0.15388029465013248,0.4646299945094076,1.677665403281045
-1.961649285351144,-0.09564155444146531,-0.7149822459762711,-0.29846587462185725,-0.5073076991287154,0.8184863405960893,-0.5990614471749606,1.7248756018237548,-0.453825530690614,0.8023026357376614,-0.6911629297453626,2.0426879987117954
1.7429318244491616,-0.19759870919489894,1.8878757977805862,0.17392001200494925,-0.21971532363781157,1.0652032052518798,-0.4666223090346285,1.738462668930328,-0.7757271321839053,-0.6899074160088937,-0.27411630142817256,-1.63502540706582
0.34067865206668835,0.695384425816836,1.2366589785629662,0.5287335884152067,-0.15804144721495014,1.428983610685536,1.5738177242971754,0.8177661611549226,0.019364515023079627,1.028234979019795,2.2000231862434045,-2.6337905739496628
-1.0155462661114307,1.0680928670245577,0.7286107294669681,0.7751308985270119,-0.13029336304404354,-0.5395872193934111,-0.7036585847438248,0.0975052478321244,-0.3275226949122948,0.46560318027692,-0.8021616223871411,1.2132996312964899
0.38376921973121586,-0.5676678692564925,0.6326278140672019,0.8247078756874949,-1.2959279050914383,0.3564441042099756,-0.04107054042858117,0.6063159632931847,0.9145722882331747,-0.23411152902630517,-1.7421738264255864,0.873601984741692
-0.9764344730547159,-0.38314198171147346,1.1778812167644257,0.5061319474435603,-1.4620441575697671,-1.7972832131527916,-1.1023233684257505,0.6845733925618246,0.12293841747538382,0.6094036768246807,-1.707948531140218,-1.2702581968112094
-0.9011215967961701,1.840575287151387,0.7849085743435575,0.7628560939645515,-1.2510554187063594,0.7661411809619659,-0.4414700614348634,0.4387717695435597,1.114677645490787,1.9991086205535242,1.7747014232009883,0.4584287527664513
-1.183306990882883,0.3410602234199433,1.9172185983329142,0.16835003424063635,-0.3769431587922277,-0.6578780196387093,-0.7930594072800518,-0.14209724619156888,0.6503332100769575,1.789294313167639,0.44742552285964415,1.5922444289095514
-0.7441763583004332,-0.40397305746718465,1.4515874334788705,-0.0712401808460723,0.674379531997856,-1.1341374970277431,-0.861676385136082,-1.4782318306423812,-0.9922007089203853,-1.121635059696025,-1.68017092994758,0.6859852828688315
-1.0982847906850128,1.7577775238126716,-0.49906710093238804,-0.11689072914742277,0.6493299712229924,0.300843668269632,-0.7370979424016763,0.10276024230428392,-1.7937156751485732,0.746777183659199,0.053191057299283515,-0.8760235226730229
-1.4995862844765329,-1.0096662354085553,-1.1197654760921016,1.2449546321867238,-0.9088154463882301,-0.8925523309067463,0.8130293668122112,1.1813290724845893,-0.49526480545142154,2.4419971332566006,-0.5764764910026083,0.3725380067083277
0.37034624681916445,0.5118697881015408,-2.529280572885127,-1.4509850637153276,0.8398441170467456,-1.5038981417147939,-1.1416147673262806,-0.02722473136325733,0.3410262865912321,0.27716997461813586,0.5793815177055867,-1.135707932852341
-1.234681100905425,-0.28396129664294245,-0.345729645182854,-0.7057291363861389,0.9996744939359524,-1.325067033927376,0.38333928000817064,-0.17509732412825948,0.9794595909313284,0.8367519440812833,0.558173884686696,-1.0329664605784088
1.2496484532870933,0.8414697181619678,-0.5235979832129597,0.6760396050303348,-0.28332641859787755,-1.436426784567332,-1.276593701342649,0.04773856138950409,0.1664118775383853,2.722051878155279,-0.01433650176568813,-0.38404405795881225
-1.2431588060670078,-1.8541302433768747,1.4009420924422498,-1.1027656067055975,-0.24850479370022555,-0.34025358302843156,-0.8956543426816654,-1.250470112092666,-0.7870879237773641,1.2041572994842664,-0.08400817288435689,0.027464633133751203
0.4109641343566353,-1.16410218276625,0.8103892773490197,-0.6799903840678104,-0.08387310036703666,0.23881822160614322,1.0853940153909065,-0.23740808834009705,0.7702302580741959,0.6667195305837701,-1.9186905363165967,0.08005130647826425
-0.40428433997660596,-1.3271620299262825,-0.17096534755219672,0.04587184880181423,-0.2787277513116988,0.9535623086911029,-1.0343112807684287,0.3213153575897679,0.9127813052389224,-0.7402442157546772,0.13592270197685416,2.292835696073879
1.7273136672914657,0.04020553792123657,-0.5528588400056965,0.1492419633689965,0.030129151257322177,1.3896716164637015,0.6108841615302968,-0.2866274920613515,-0.24584215365355036,1.6442504805931009,0.4216587344235798,-2.171279934456189
0.578206234411902,-0.4829966874316468,0.2136871725087468,-1.485093717123436,-0.21847595666083924,0.6666716600180719,1.546607825020028,-1.0612657372700531,0.32446881973937186,1.2897792739718492,0.05277834128912926,-1.6233720830976341
-1.151400578301617,0.3262270194370136,-0.8495553637177099,-2.017743359813365,0.3456160408869871,2.362266322957484,0.5417371787048813,-0.622601918284481,-0.4213313613998091,0.5156963011127996,-0.28465142318303976,1.4924598055476592
2.3322469508959687,0.18411922826994087,0.26552536180066433,-0.9487587883642357,1.1983220110849133,0.19785853792662544,1.684686513576986,-1.1905195560282273,-0.23536516754817863,-0.007134194145546139,-0.3517191627650956,-0.08154867586243088
1.8337754450914248,1.463245835266996,0.3224980328423858,0.5349211814298676,1.181125037509609,-0.965712869659031,1.1766238455579325,0.12240938775519293,-0.6400434992244283,0.5717190619906305,-0.6719957761237951,-1.530533170783097
-0.44621821098959374,0.9482661204223294,-0.26694393233734215,0.017502589771585246,-0.7423340007991439,-0.5663873207384174,0.23230680494760234,0.8019914888424774,1.1242355580865822,-0.5051675669203446,-0.495391881960141,1.2214162526847119
-0.9544211941449072,1.8239107892065463,0.5779670678493152,-0.38867303440780093,-0.9884968544506898,0.5308267286185159,-0.2924405193203553,-1.2673149929080587,0.8570084076917258,-1.047927364760793,-0.5660896627213277,0.15364875657889684
0.019803581828193063,-0.5590296949819246,0.29158124973767424,1.1365849004140087,0.3821016826040293,-0.5960680683536208,-0.37748528748258775,0.7676620056917701,-0.9609522104195325,-1.0667957026747938,-1.0946831688465153,-1.2317405272124022
-0.4566054582304534,1.3798016663210513,0.6358697696033961,1.794378433157452,-0.3101853162342671,0.18848175119129462,-0.40615694111313405,-0.2700977855237961,-0.41249132122180715,-1.7871113846589528,0.418338452381326,-0.6863662007234971
-0.46230082863369404,-2.14910922432402,-1.059349919105095,-0.06531363411218488,0.41144174899290314,-0.27154160393670496,-1.21058635236111,-0.3817119142694513,0.1549405264597658,0.610178176059067,-0.32686144461367095,1.428491828919518
0.8566225595694662,-0.8576476112500824,-1.596664130829764,-0.34857469799145085,0.5175250326379024,0.28250764533293343,-1.4841073661458766,-0.6798976079365979,0.1597151535847711,0.6019605920438533,-0.39351924532438004,0.05941166003806636
-1.1246992636941853,-0.6035974749521791,0.23269913414836715,-0.7365155538708837,-0.26028687543126566,-0.24333289600817049,-0.46722728506462385,-1.9351643650213997,1.0545876678410693,0.07259210289048625,0.5675254420434134,-0.2636575176414391
0.14196945635816666,0.002069791447985473,-0.5863596365948364,-0.0009703013325891649,2.083512994399217,2.4541181915455375,-0.08913740010763922,1.03354990046072,-0.2988266782363209,0.6157995793749684,0.5810188065945728,-0.39269082736298716
0.9188166397523462,-1.1004472033578865,-1.9228767313227573,0.2024715380485658,-0.30328370597677445,-0.11401749504899049,0.4049131401854651,-1.2231047553870358,0.2269326781448336,-1.0451684976923923,0.7700406876073406,-2.2198817601424077
-0.8737257675857193,1.654962599999287,0.5334774829680632,-1.32955566882531,-1.192752291239213,-0.5545080773746554,0.4782020202269878,-0.6377669210618175,0.37623527999380874,-0.3631668411565002,-0.2840837313504663,0.583538701021972
0.27235603692169447,1.4585101280977366,0.9594028318763524,-0.16637847727136743,0.3342682448185463,-0.3291640331481933,-1.493255791310235,0.2820047336684928,0.02345526432550147,0.7694125560731017,0.7040443820283379,-1.2603104234079718
0.956800778869856,0.773840042539326,0.6270932186678572,-0.4602902793057996,-0.8776791243092237,-0.005459283627067977,-0.577639976620233,-1.9101055084967964,-0.2054541201778459,0.5676432771140919,-1.2459953932191863,-0.40402054537792875
-0.17675078453800006,0.08389478462719216,-1.3801744290013511,-0.13796324865632803,0.459891335375281,-0.4605900279769898,-0.0942786437869314,-0.926732903453259,-0.6370581802433707,0.10479961908700944,-0.5995098447772926,1.1219493684465258
-0.6760176088513531,0.64895305545815,-0.920166439272216,-1.4237193091147358,-1.4900026380583176,-1.282274156006239,0.7193909126702192,-0.8944964604758971,-0.30809980389743163,-1.0453624159060912,0.42813270153975463,-0.8685759909126406
-0.022931834245431226,-0.6246675300255436,-0.7045827443471214,1.7613374366912866,0.8335670128009106,0.4067566569675125,0.7630587440794508,1.3562807539425539,-0.3370130329984645,-1.9710236886885328,1.2305113970527781,-0.8689963620470748
-0.27380721133787284,-0.5044186180979074,0.6967455574289846,-1.7876694344849529,0.2273286980062383,0.3328781936878278,-1.1747179044041476,0.2797319700089353,2.477035618696192,-0.22194262239566823,0.7515023503443476,0.056233706422556026
0.15102534103981152,-0.9611989662313363,-0.36301078715533186,-0.06895727385274238,0.39469423559330985,0.0018112921299335608,1.6618385327017065,0.1190620682193228,-0.5621249988996516,1.3150663778974574,1.4010695693540112,2.605338779918156
-0.3743694957753019,0.25036147365753303,-2.6786487596144934,-0.614742203464772,-3.117176617557646,-1.007890892680103,-0.3578985063225933,-0.9666581075460381,-0.1635630063826832,1.7793446635579961,-0.16208035347833283,0.02598726342606818
0.6186550992390698,-0.5095414434444676,-0.5263780006616442,1.3470907292780094,0.817211748952742,0.18670506005246396,-0.7916168940287477,-0.6955088247346664,0.7994510036184207,-0.10846462743760198,-0.9969703836123943,-2.1088946219212055
-0.3487656149198936,-1.4110492365545952,1.8923502792831646,-1.9141937964097082,0.14184419509966129,-1.2814366538395445,-0.7198161672011247,-0.6773979802015985,-2.692577233032902,-0.07970446396756171,-0.3980604228154926,-0.32937654000079625
-1.2131287344294335,-0.05718840142770949,-0.5775342894953953,0.07118589967933467,-0.4984760232876694,-0.23918897286459187,-0.27550305522349866,-0.09450154641267787,0.15157363828405335,-0.37243572336101627,0.7845371326414075,0.2160958502237666
-0.7202608584839908,-0.6229283216364834,0.6384809727259517,0.07236905026090186,0.08038496167057006,0.7170564525713883,-1.0796390811548053,0.8154597616173505,0.5377342173986907,0.1271563923658151,-0.46836637932876674,-0.6244827615101833
-0.2156977210105177,2.5699427350132393,-1.1253778358531628,0.42940458220730093,-1.3233488217142924,0.2880391718779325,-0.09564865627180377,-0.398552436818189,-0.6374219105192785,0.4408533597655549,-0.7573715616294497,-0.6166899982535795
3.661097362753311,-0.052739334542069145,0.3160092493468943,-0.2441393063952659,-0.10845806833209566,1.807352043924349,1.4117122490312222,0.7540300983142074,0.051958757622006135,1.097004911406457,-2.440570067441104,2.3286227674674573
0.3665853932185923,-0.31555555146092856,-0.03196031456110098,-0.34862084652825265,-0.10812870143403516,0.8746293017770203,-0.4310722506238836,-2.221888146161623,2.5496902446571825,0.4093455944801362,-0.5649009406031188,-0.4145243618713311
-1.0436746463669417,-0.4431594329929804,-0.22483866928840052,1.3402691597410032,-0.0026897392215957583,1.7536155789471901,0.318148403977575,1.1295178619766286,-0.13774136717975338,0.0037043711880863795,0.5635963635864654,0.23988897635661546
-1.0714785309113573,2.2738668504627726,1.370348874395848,1.1159745547381628,0.8773681714236649,-0.22577566606371427,0.3682296371544254,1.5460285446579893,-0.861765571167162,0.5660124655068566,0.3237946913766041,0.9721617758824322
-0.2629384446497068,-0.0756071857320726,0.7030291597466183,-0.3974995447208567,-0.060067373297401576,0.1051840338971595,0.08117121781626102,0.2368844148838926,1.3581476142141347,-0.6289600479643533,0.42192572583219046,1.6955117786842309
0.8083810220405115,0.2888609496385561,-0.6428653689683703,0.4651951212189322,0.8258472042260989,0.28196798533618495,-0.9889951622536741,-2.4967199344426003,-1.1639438383076566,0.20599712155168023,-0.04186088015810599,0.396433130083964
-0.222735114064974,-1.9265259855969203,-1.0519319432136738,0.7672123284489213,0.7102625249413655,0.6120718260272783,-0.9105280821564706,0.558533374025122,-0.6472677926445595,1.7206442096880523,-0.5254679033592209,1.0508184855879505
-0.24859957145623707,-0.7055428618275927,1.3641618974062828,0.006104669267938092,-0.3631427045954238,0.667197967415661,0.38445842963887333,0.47945471965349207,-1.101062095575334,-0.889826446892084,0.3010886424132978,-1.9592056744466428
-0.08247332274721729,1.5396018775818845,-0.6033854749324485,2.4044830201479956,-0.12272804184842413,1.2052443863584978,0.48742758544904036,2.913153675006805,3.4615469866241684,1.0593667562079299,-0.33145802802708957,-0.778584412895623
0.247014628795945,0.38234388719172296,-0.38800131956072226,1.2750342734296853,0.4796979322398117,-0.42348061824811123,-0.7425789215809682,-0.19046430929447922,-0.12425329306569578,0.1381920985874293,0.3419384249401285,0.09832004167269921
-2.074885083111404,0.8447298297197812,-1.263516908854501,1.292044934544982,-1.1300754398235384,-0.02204151803562121,0.20213186818592674,0.1708613099448398,-0.9561795991784262,0.3844327323211802,1.571314626695956,1.994051082567535
-0.9536512136567351,0.9769784339700021,-0.961929609688148,0.9641352213539923,-1.4432191576179723,0.981587684593232,-0.6412839701039035,1.627380127101391,-1.1775403905238884,0.16700174028618292,1.5825983101618901,0.4444196975580013
-1.40756685219032,1.9952503883382462,0.22147108572650384,-0.28252345830760317,-0.918270924520149,0.9415550290242322,-0.8146891126702455,-0.09165268323443498,-1.3670619901354268,-1.230280681761765,-0.7768612478391423,0.965360268266589
0.7960423669873875,0.1904294866562577,-0.11426702410330686,0.5740220488813552,0.6167993340236284,0.8395176368567775,-1.9701710019143102,1.1821369148074998,-0.7950491909701588,-1.3349138870550354,-0.9237400427469671,1.8217625560076003
-1.33308033475702,0.8371232156711935,-1.6858662374299869,0.1547428238704066,1.0582997999006785,0.4627597735267804,0.04248030964703109,0.38517839782229624,-1.4147056702197984,0.197557514918949,0.47048635552379103,0.9337061370152483
0.06452932899698102,0.2405691524737831,-0.025422558785231985,-0.6276251639366838,0.5818024140046122,0.8223161245874139,0.13957320294030084,0.3286821544368358,-0.4234551460754635,1.9881807091087402,2.0026866989908223,-1.2866546760106223
0.6670877101821187,-1.0708105221561135,-1.8009359350362044,1.0739118109514636,1.9361459074497018,-2.580696813445156,-0.1031227392027241,-0.17564691395906487,0.7430817396615131,0.155065931918442,-0.7589456066584809,-0.9808447127470067
-0.012191653203104186,1.321317854114842,-0.2101510404566111,-0.19138505877162568,0.4041541118483563,1.3280594294266737,0.415402608755535,0.6582379676292882,-0.5349876221289827,0.23779056938117496,-0.8922618845813949,0.7813091615664957
1.019383445299522,1.0801265464905723,-1.4758065681194885,0.803425750607959,-1.0944684955416182,1.3206364264801,-0.6715625092937421,0.24361013051217817,0.6179983268652379,2.7358886870439934,0.3043679112275926,1.0369481038143697
-0.7882214150871029,1.5837505984572522,1.3943093668851787,0.2508699520756853,-0.8938597260756709,-0.4775477613652909,0.5018997132385214,-0.00793053794224512,-0.12905690614915233,-1.6711714377350801,-0.4357370528751056,-1.3577074014048631
1.443696512592162,0.0839140718580438,-0.24851213508436104,0.9966453035297093,0.5947814638322776,0.6848884249280316,1.0471050217861164,1.4458325230859028,-1.114709238325898,-0.7466821953447417,1.378677604150387,2.4291317020846135
0.45627629882808324,-1.1997540929906392,-0.5743147301770128,1.2575502992186895,0.6463254458613253,-0.49638205260130036,-0.11588724992624191,-1.1010532078517195,-1.7614731156223853,-1.497015818200176,2.8200351577627143,0.2379341396146972
0.8703812722638784,-1.1831444914225744,0.772669887131215,0.0808355123664209,0.6323562542677044,0.10754558996994187,-1.2020980650723072,-2.2244197361705114,-0.7269451608357806,-1.5139829641381009,-0.9445987049287745,0.8408712776751819
0.47672607407252693,-1.0696459780620107,0.6369760448742618,-0.3108731733844966,-0.009654988303569235,1.6526072909717187,1.3491557423215395,1.310582159967877,-0.11152650856781576,-1.144191624352766,-0.09620895071219666,-1.0107555219769049
